Latitude,Longitude,BusSpeed
40.770225,-73.9903,9
40.76988667,-73.99008,19
40.76921,-73.98964,10
40.77453333,-73.98399667,14
40.78518,-73.97271,10
40.774158,-73.980224,5
40.763136,-73.987738,9
40.752114,-73.995252,19
40.73007,-74.01028,8
40.74222,-74.00111,33
40.76652,-73.98277,13
40.76619667,-73.982,10
40.76555,-73.98046,15
40.76530083,-73.97992183,7
40.76505167,-73.97938367,15
40.7648025,-73.9788455,18
40.76455333,-73.97830733,9
40.764055,-73.977231,4
40.763846,-73.9766808,23
40.763637,-73.9761306,14
40.763428,-73.9755804,20
40.76301,-73.97448,5
40.7550425,-73.9792225,9
40.747075,-73.983965,4
40.73114,-73.99345,22
40.74095667,-73.98521333,11
40.76059,-73.96874,15
40.760435,-73.9683725,23
40.76028,-73.968005,13
40.75997,-73.96727,28
40.7527625,-73.973815,15
40.745555,-73.98036,23
40.73114,-73.99345,10
40.73574,-73.98827333,17
40.74034,-73.98309667,22
40.74494,-73.97792,5
40.74954,-73.97274333,5
40.75874,-73.96239,22
40.76674667,-73.96051,13
40.78276,-73.95675,0
40.7683325,-73.9648625,22
40.753905,-73.972975,20
40.70884,-74.01456,5
40.7265325,-74.0071925,13
40.744225,-73.999825,25
40.77961,-73.98509,17
40.77929833,-73.98533333,12
40.77898667,-73.98557667,21
40.778675,-73.98582,10
40.77836333,-73.98606333,20
40.77774,-73.98655,17
40.7774575,-73.986825,4
40.777175,-73.9871,21
40.77661,-73.98765,0
40.776128,-73.987788,24
40.775646,-73.987926,14
40.775164,-73.988064,4
40.7742,-73.98834,6
40.77405333,-73.988605,3
40.77390667,-73.98887,2
40.77376,-73.989135,14
40.77361333,-73.9894,18
40.77332,-73.98993,18
40.77262667,-73.99027333,12
40.77124,-73.99096,7
40.7707325,-73.99063,17
40.770225,-73.9903,9
40.76921,-73.98964,6
40.7732025,-73.9854075,8
40.777195,-73.981175,6
40.78518,-73.97271,5
40.775995,-73.97897167,21
40.76681,-73.98523333,1
40.757625,-73.991495,5
40.74844,-73.99775667,5
40.73007,-74.01028,2
40.73736,-74.004778,22
40.74465,-73.999276,36
40.75194,-73.993774,10
40.76652,-73.98277,22
40.76635833,-73.982385,18
40.76619667,-73.982,11
40.766035,-73.981615,13
40.76587333,-73.98123,6
40.76555,-73.98046,7
40.76505167,-73.97938367,9
40.764055,-73.977231,2
40.76388083,-73.9767725,22
40.76370667,-73.976314,7
40.7635325,-73.9758555,7
40.76335833,-73.975397,14
40.76301,-73.97448,2
40.75238667,-73.98080333,24
40.73114,-73.99345,15
40.7385025,-73.9872725,28.25
40.745865,-73.981095,3
40.76059,-73.96874,19
40.76048667,-73.968495,0
40.76038333,-73.96825,2
40.76028,-73.968005,25
40.76017667,-73.96776,11
40.75997,-73.96727,17
40.754204,-73.972506,17
40.748438,-73.977742,2
40.742672,-73.982978,16
40.73114,-73.99345,3
40.73804,-73.985685,19
40.74494,-73.97792,8
40.75874,-73.96239,23
40.76674667,-73.96051,29.25
40.78276,-73.95675,19
40.771218,-73.96324,3
40.759676,-73.96973,18
40.748134,-73.97622,23
40.70884,-74.01456,21
40.720635,-74.00964833,9
40.73243,-74.00473667,16
40.744225,-73.999825,8
40.75602,-73.99491333,1
40.77961,-73.98509,9
40.779236,-73.985382,3
40.778862,-73.985674,16
40.778488,-73.985966,12
40.77774,-73.98655,13
40.777514,-73.98677,24
40.777288,-73.98699,11
40.777062,-73.98721,14
40.77661,-73.98765,21
40.7760075,-73.9878225,25
40.775405,-73.987995,14
40.7742,-73.98834,21
40.77398,-73.9887375,19
40.77376,-73.989135,24
40.77332,-73.98993,23
40.77297333,-73.99010167,29
40.77262667,-73.99027333,22
40.77228,-73.990445,6
40.77193333,-73.99061667,6
40.77124,-73.99096,12
40.77056333,-73.99052,9
40.76921,-73.98964,11
40.77187167,-73.98681833,19
40.77453333,-73.98399667,7
40.777195,-73.981175,16
40.77985667,-73.97835333,21
40.78518,-73.97271,5
40.775995,-73.97897167,9
40.76681,-73.98523333,1
40.757625,-73.991495,13
40.74844,-73.99775667,26
40.73007,-74.01028,7
40.74222,-74.00111,42.35
40.76652,-73.98277,21
40.76619667,-73.982,14
40.76555,-73.98046,7
40.76517625,-73.97965275,1
40.7648025,-73.9788455,0
40.764055,-73.977231,15
40.76388083,-73.9767725,31
40.76370667,-73.976314,24
40.7635325,-73.9758555,26
40.76335833,-73.975397,0
40.76301,-73.97448,11
40.7550425,-73.9792225,15
40.747075,-73.983965,10
40.73114,-73.99345,10
40.74095667,-73.98521333,18
40.76059,-73.96874,21
40.760466,-73.968446,18
40.760342,-73.968152,26
40.760218,-73.967858,27.75
40.75997,-73.96727,11
40.7527625,-73.973815,21
40.745555,-73.98036,4
40.73114,-73.99345,6
40.74034,-73.98309667,29.5
40.75874,-73.96239,14
40.76674667,-73.96051,15
40.78276,-73.95675,5
40.771218,-73.96324,21
40.759676,-73.96973,7
40.748134,-73.97622,17
40.70884,-74.01456,13
40.7265325,-74.0071925,15
40.744225,-73.999825,24
40.77961,-73.98509,6
40.7791425,-73.985455,1
40.778675,-73.98582,19
40.77774,-73.98655,21
40.77736333,-73.98691667,4
40.77661,-73.98765,22
40.77620833,-73.987765,28.5
40.77580667,-73.98788,22
40.775405,-73.987995,3
40.77500333,-73.98811,15
40.7742,-73.98834,1
40.77390667,-73.98887,18
40.77332,-73.98993,18
40.77297333,-73.99010167,19
40.77262667,-73.99027333,0
40.77228,-73.990445,13
40.77193333,-73.99061667,6
40.77124,-73.99096,28.25
40.77090167,-73.99074,5
40.77056333,-73.99052,9
40.770225,-73.9903,23
40.76988667,-73.99008,9
40.76921,-73.98964,13
40.772404,-73.986254,2
40.775598,-73.982868,9
40.778792,-73.979482,8
40.78518,-73.97271,2
40.775995,-73.97897167,31.25
40.76681,-73.98523333,24
40.757625,-73.991495,18
40.74844,-73.99775667,0
40.73007,-74.01028,15
40.74222,-74.00111,12
40.76652,-73.98277,22
40.76635833,-73.982385,17
40.76619667,-73.982,14
40.766035,-73.981615,8
40.76587333,-73.98123,15
40.76555,-73.98046,13
40.76505167,-73.97938367,18
40.764055,-73.977231,21
40.76388083,-73.9767725,25
40.76370667,-73.976314,20
40.7635325,-73.9758555,3
40.76335833,-73.975397,4
40.76301,-73.97448,15
40.7550425,-73.9792225,23
40.747075,-73.983965,5
40.73114,-73.99345,17
40.73703,-73.988508,11
40.74292,-73.983566,7
40.74881,-73.978624,18
40.76059,-73.96874,7
40.760466,-73.968446,19
40.760342,-73.968152,25
40.760218,-73.967858,22
40.75997,-73.96727,22
40.7527625,-73.973815,6
40.745555,-73.98036,16
40.73114,-73.99345,4
40.74034,-73.98309667,8
40.75874,-73.96239,6
40.764745,-73.96098,0
40.77075,-73.95957,0
40.78276,-73.95675,19
40.77314167,-73.96215833,5
40.76352333,-73.96756667,2
40.753905,-73.972975,15
40.74428667,-73.97838333,9
40.70884,-74.01456,21
40.720635,-74.00964833,10
40.73243,-74.00473667,4
40.744225,-73.999825,12
40.75602,-73.99491333,14
40.77961,-73.98509,9
40.7791425,-73.985455,8
40.778675,-73.98582,2
40.77774,-73.98655,5
40.777514,-73.98677,9
40.777288,-73.98699,18
40.777062,-73.98721,19
40.77661,-73.98765,2
40.77620833,-73.987765,3
40.77580667,-73.98788,8
40.775405,-73.987995,6
40.77500333,-73.98811,15
40.7742,-73.98834,4
40.77398,-73.9887375,15
40.77376,-73.989135,2
40.77332,-73.98993,8
40.7728,-73.9901875,25
40.77228,-73.990445,4
40.77124,-73.99096,13
40.7707325,-73.99063,21
40.770225,-73.9903,0
40.76921,-73.98964,3
40.772404,-73.986254,22
40.775598,-73.982868,16
40.778792,-73.979482,22
40.78518,-73.97271,10
40.775995,-73.97897167,4
40.76681,-73.98523333,3
40.757625,-73.991495,14
40.74844,-73.99775667,25
40.73007,-74.01028,5
40.736145,-74.005695,13
40.74222,-74.00111,13
40.748295,-73.996525,35
40.75437,-73.99194,6
40.76652,-73.98277,0
40.766326,-73.982308,22
40.766132,-73.981846,7
40.765938,-73.981384,13
40.76555,-73.98046,29.25
40.76517625,-73.97965275,0
40.7648025,-73.9788455,23
40.764055,-73.977231,8
40.76379375,-73.97654325,12
40.7635325,-73.9758555,17
40.76301,-73.97448,20
40.756636,-73.978274,12
40.750262,-73.982068,0
40.743888,-73.985862,1
40.73114,-73.99345,28.5
40.7385025,-73.9872725,15
40.745865,-73.981095,17
40.76059,-73.96874,4
40.760435,-73.9683725,7
40.76028,-73.968005,24
40.75997,-73.96727,2
40.754204,-73.972506,15
40.748438,-73.977742,29.25
40.742672,-73.982978,2
40.73114,-73.99345,17
40.73574,-73.98827333,0
40.74034,-73.98309667,6
40.74494,-73.97792,15
40.74954,-73.97274333,19
40.75874,-73.96239,25
40.76674667,-73.96051,3
40.78276,-73.95675,29.75
40.7683325,-73.9648625,4
40.753905,-73.972975,15
40.70884,-74.01456,22
40.720635,-74.00964833,9
40.73243,-74.00473667,9
40.744225,-73.999825,5
40.75602,-73.99491333,13
40.77961,-73.98509,18
40.7791425,-73.985455,12
40.778675,-73.98582,1
40.77774,-73.98655,11
40.77755167,-73.98673333,8
40.77736333,-73.98691667,29
40.777175,-73.9871,19
40.77698667,-73.98728333,0
40.77661,-73.98765,18
40.776128,-73.987788,3
40.775646,-73.987926,10
40.775164,-73.988064,27
40.7742,-73.98834,13
40.77390667,-73.98887,8
40.77332,-73.98993,24
40.77262667,-73.99027333,23
40.77124,-73.99096,24
40.770834,-73.990696,15
40.770428,-73.990432,1
40.770022,-73.990168,8
40.76921,-73.98964,24
40.772404,-73.986254,22
40.775598,-73.982868,6
40.778792,-73.979482,7
40.78518,-73.97271,9
40.774158,-73.980224,22
40.763136,-73.987738,0
40.752114,-73.995252,9
40.73007,-74.01028,3
40.73736,-74.004778,18
40.74465,-73.999276,23
40.75194,-73.993774,27
40.76652,-73.98277,8
40.76619667,-73.982,4
40.76555,-73.98046,19
40.76517625,-73.97965275,10
40.7648025,-73.9788455,0
40.764055,-73.977231,24
40.76388083,-73.9767725,18
40.76370667,-73.976314,11
40.7635325,-73.9758555,4
40.76335833,-73.975397,10
40.76301,-73.97448,14
40.75238667,-73.98080333,2
40.73114,-73.99345,6
40.73703,-73.988508,20
40.74292,-73.983566,10
40.74881,-73.978624,3
40.76059,-73.96874,7
40.76048667,-73.968495,5
40.76038333,-73.96825,0
40.76028,-73.968005,28.75
40.76017667,-73.96776,4
40.75997,-73.96727,2
40.755165,-73.97163333,9
40.75036,-73.97599667,16
40.745555,-73.98036,24
40.74075,-73.98472333,0
40.73114,-73.99345,3
40.73804,-73.985685,24
40.74494,-73.97792,17
40.75874,-73.96239,8
40.764745,-73.96098,0
40.77075,-73.95957,22
40.78276,-73.95675,11
40.771218,-73.96324,8
40.759676,-73.96973,3
40.748134,-73.97622,11
40.70884,-74.01456,21
40.722994,-74.008666,7
40.737148,-74.002772,13
40.751302,-73.996878,0
40.77961,-73.98509,8
40.7791425,-73.985455,0
40.778675,-73.98582,1
40.77774,-73.98655,13
40.777514,-73.98677,6
40.777288,-73.98699,2
40.777062,-73.98721,7
40.77661,-73.98765,24
40.77620833,-73.987765,13
40.77580667,-73.98788,18
40.775405,-73.987995,6
40.77500333,-73.98811,9
40.7742,-73.98834,20
40.774024,-73.988658,15
40.773848,-73.988976,0
40.773672,-73.989294,3
40.77332,-73.98993,11
40.7728,-73.9901875,25
40.77228,-73.990445,27.75
40.77124,-73.99096,24
40.77090167,-73.99074,17
40.77056333,-73.99052,14
40.770225,-73.9903,22
40.76988667,-73.99008,9
40.76921,-73.98964,18
40.7732025,-73.9854075,4
40.777195,-73.981175,15
40.78518,-73.97271,8
40.76681,-73.98523333,2
40.73007,-74.01028,1
40.7391825,-74.0034025,30
40.748295,-73.996525,27
40.76652,-73.98277,11
40.76635833,-73.982385,0
40.76619667,-73.982,15
40.766035,-73.981615,11
40.76587333,-73.98123,13
40.76555,-73.98046,17
40.765251,-73.9798142,14
40.764952,-73.9791684,17
40.764653,-73.9785226,23
40.764055,-73.977231,31
40.76370667,-73.976314,26
40.76301,-73.97448,16
40.75769833,-73.97764167,18
40.75238667,-73.98080333,4
40.747075,-73.983965,0
40.74176333,-73.98712667,7
40.73114,-73.99345,10
40.73604833,-73.98933167,9
40.74095667,-73.98521333,25
40.745865,-73.981095,11
40.75077333,-73.97697667,12
40.76059,-73.96874,0
40.760466,-73.968446,7
40.760342,-73.968152,15
40.760218,-73.967858,0
40.75997,-73.96727,7
40.754204,-73.972506,27
40.748438,-73.977742,16
40.742672,-73.982978,11
40.73114,-73.99345,16
40.73574,-73.98827333,22
40.74034,-73.98309667,21
40.74494,-73.97792,1
40.74954,-73.97274333,11
40.75874,-73.96239,7
40.763544,-73.961262,0
40.768348,-73.960134,13
40.773152,-73.959006,3
40.78276,-73.95675,24
40.7683325,-73.9648625,26
40.753905,-73.972975,10
40.70884,-74.01456,29
40.720635,-74.00964833,1
40.73243,-74.00473667,13
40.744225,-73.999825,12
40.75602,-73.99491333,3
40.77961,-73.98509,16
40.779236,-73.985382,17
40.778862,-73.985674,15
40.778488,-73.985966,22
40.77774,-73.98655,29
40.77736333,-73.98691667,24
40.77661,-73.98765,13
40.7760075,-73.9878225,29.5
40.775405,-73.987995,6
40.7742,-73.98834,4
40.774024,-73.988658,1
40.773848,-73.988976,0
40.773672,-73.989294,9
40.77332,-73.98993,5
40.7728,-73.9901875,6
40.77228,-73.990445,19
40.77124,-73.99096,7
40.770834,-73.990696,11
40.770428,-73.990432,3
40.770022,-73.990168,20
40.76921,-73.98964,0
40.77453333,-73.98399667,19
40.78518,-73.97271,13
40.775995,-73.97897167,4
40.76681,-73.98523333,6
40.757625,-73.991495,11
40.74844,-73.99775667,1
40.73007,-74.01028,30
40.73736,-74.004778,17
40.74465,-73.999276,26
40.75194,-73.993774,32
40.76652,-73.98277,25
40.7662775,-73.9821925,0
40.766035,-73.981615,14
40.76555,-73.98046,15
40.76517625,-73.97965275,19
40.7648025,-73.9788455,3
40.764055,-73.977231,25
40.76379375,-73.97654325,21
40.7635325,-73.9758555,19
40.76301,-73.97448,6
40.7550425,-73.9792225,28.5
40.747075,-73.983965,15
40.73114,-73.99345,28.25
40.73703,-73.988508,3
40.74292,-73.983566,11
40.74881,-73.978624,15
40.76059,-73.96874,17
40.760466,-73.968446,22
40.760342,-73.968152,20
40.760218,-73.967858,8
40.75997,-73.96727,10
40.755165,-73.97163333,24
40.75036,-73.97599667,4
40.745555,-73.98036,18
40.74075,-73.98472333,12
40.73114,-73.99345,20
40.74034,-73.98309667,31
40.75874,-73.96239,24
40.76674667,-73.96051,20
40.78276,-73.95675,24
40.77314167,-73.96215833,18
40.76352333,-73.96756667,9
40.753905,-73.972975,24
40.74428667,-73.97838333,29.25
40.70884,-74.01456,0
40.7265325,-74.0071925,8
40.744225,-73.999825,7
40.77961,-73.98509,23
40.7791425,-73.985455,20
40.778675,-73.98582,15
40.77774,-73.98655,4
40.777514,-73.98677,5
40.777288,-73.98699,24
40.777062,-73.98721,16
40.77661,-73.98765,21
40.77580667,-73.98788,23
40.7742,-73.98834,11
40.774024,-73.988658,20
40.773848,-73.988976,15
40.773672,-73.989294,8
40.77332,-73.98993,17
40.772904,-73.990136,20
40.772488,-73.990342,3
40.772072,-73.990548,3
40.77124,-73.99096,10
40.77056333,-73.99052,9
40.76921,-73.98964,3
40.77187167,-73.98681833,12
40.77453333,-73.98399667,16
40.777195,-73.981175,16
40.77985667,-73.97835333,4
40.78518,-73.97271,24
40.76681,-73.98523333,30.75
40.73007,-74.01028,19
40.74222,-74.00111,10
40.76652,-73.98277,13
40.7662775,-73.9821925,22
40.766035,-73.981615,23
40.76555,-73.98046,6
40.76505167,-73.97938367,22
40.764055,-73.977231,14
40.763846,-73.9766808,3
40.763637,-73.9761306,15
40.763428,-73.9755804,7
40.76301,-73.97448,26
40.75238667,-73.98080333,8
40.73114,-73.99345,25
40.73604833,-73.98933167,21
40.74095667,-73.98521333,11
40.745865,-73.981095,21
40.75077333,-73.97697667,12
40.76059,-73.96874,0
40.76048667,-73.968495,12
40.76038333,-73.96825,19
40.76028,-73.968005,7
40.76017667,-73.96776,4
40.75997,-73.96727,5
40.7527625,-73.973815,6
40.745555,-73.98036,8
40.73114,-73.99345,13
40.74034,-73.98309667,20
40.75874,-73.96239,13
40.76674667,-73.96051,24
40.78276,-73.95675,10
40.7683325,-73.9648625,3
40.753905,-73.972975,28.75
40.70884,-74.01456,16
40.720635,-74.00964833,11
40.73243,-74.00473667,25
40.744225,-73.999825,8
40.75602,-73.99491333,11
40.77961,-73.98509,16
40.779236,-73.985382,12
40.778862,-73.985674,13
40.778488,-73.985966,12
40.77774,-73.98655,31.25
40.7774575,-73.986825,1
40.777175,-73.9871,21
40.77661,-73.98765,15
40.776128,-73.987788,4
40.775646,-73.987926,17
40.775164,-73.988064,1
40.7742,-73.98834,2
40.77390667,-73.98887,17
40.77332,-73.98993,23
40.772904,-73.990136,30.5
40.772488,-73.990342,3
40.772072,-73.990548,22
40.77124,-73.99096,12
40.77056333,-73.99052,8
40.76921,-73.98964,18
40.772404,-73.986254,13
40.775598,-73.982868,2
40.778792,-73.979482,9
40.78518,-73.97271,4
40.76681,-73.98523333,11
40.73007,-74.01028,6
40.7391825,-74.0034025,0
40.748295,-73.996525,26
40.76652,-73.98277,20
40.766326,-73.982308,23
40.766132,-73.981846,5
40.765938,-73.981384,14
40.76555,-73.98046,12
40.76517625,-73.97965275,5
40.7648025,-73.9788455,5
40.764055,-73.977231,4
40.763846,-73.9766808,0
40.763637,-73.9761306,7
40.763428,-73.9755804,18
40.76301,-73.97448,17
40.75769833,-73.97764167,24
40.75238667,-73.98080333,12
40.747075,-73.983965,20
40.74176333,-73.98712667,10
40.73114,-73.99345,15
40.73604833,-73.98933167,1
40.74095667,-73.98521333,9
40.745865,-73.981095,11
40.75077333,-73.97697667,8
40.76059,-73.96874,17
40.760466,-73.968446,1
40.760342,-73.968152,25
40.760218,-73.967858,22
40.75997,-73.96727,19
40.75036,-73.97599667,30
40.73114,-73.99345,28
40.73574,-73.98827333,20
40.74034,-73.98309667,4
40.74494,-73.97792,28.75
40.74954,-73.97274333,20
40.75874,-73.96239,24
40.76274333,-73.96145,18
40.76674667,-73.96051,18
40.77075,-73.95957,7
40.77475333,-73.95863,23
40.78276,-73.95675,14
40.76352333,-73.96756667,0
40.70884,-74.01456,23
40.73243,-74.00473667,3
40.77961,-73.98509,1
40.779236,-73.985382,29.5
40.778862,-73.985674,4
40.778488,-73.985966,5
40.77774,-73.98655,19
40.77755167,-73.98673333,17
40.77736333,-73.98691667,16
40.777175,-73.9871,16
40.77698667,-73.98728333,20
40.77661,-73.98765,11
40.77620833,-73.987765,30
40.77580667,-73.98788,21
40.775405,-73.987995,15
40.77500333,-73.98811,25
40.7742,-73.98834,17
40.77390667,-73.98887,13
40.77332,-73.98993,19
40.77262667,-73.99027333,5
40.77124,-73.99096,20
40.770834,-73.990696,2
40.770428,-73.990432,0
40.770022,-73.990168,11
40.76921,-73.98964,6
40.77453333,-73.98399667,19
40.78518,-73.97271,21
40.774158,-73.980224,7
40.763136,-73.987738,14
40.752114,-73.995252,16
40.73007,-74.01028,18
40.736145,-74.005695,12
40.74222,-74.00111,16
40.748295,-73.996525,19
40.75437,-73.99194,16
40.76652,-73.98277,9
40.7662775,-73.9821925,12
40.766035,-73.981615,24
40.76555,-73.98046,15
40.765251,-73.9798142,19
40.764952,-73.9791684,6
40.764653,-73.9785226,0
40.764055,-73.977231,14
40.76388083,-73.9767725,25
40.76370667,-73.976314,19
40.7635325,-73.9758555,7
40.76335833,-73.975397,1
40.76301,-73.97448,0
40.75769833,-73.97764167,2
40.75238667,-73.98080333,26
40.747075,-73.983965,17
40.74176333,-73.98712667,26
40.73114,-73.99345,19
40.73604833,-73.98933167,1
40.74095667,-73.98521333,3
40.745865,-73.981095,18
40.75077333,-73.97697667,15
40.76059,-73.96874,0
40.760466,-73.968446,8
40.760342,-73.968152,17
40.760218,-73.967858,18
40.75997,-73.96727,10
40.755165,-73.97163333,8
40.75036,-73.97599667,15
40.745555,-73.98036,16
40.74075,-73.98472333,16
40.73114,-73.99345,9
40.73574,-73.98827333,21
40.74034,-73.98309667,24
40.74494,-73.97792,29.25
40.74954,-73.97274333,13
40.75874,-73.96239,20
40.76674667,-73.96051,12
40.78276,-73.95675,9
40.77314167,-73.96215833,11
40.76352333,-73.96756667,15
40.753905,-73.972975,14
40.74428667,-73.97838333,17
40.70884,-74.01456,24
40.7265325,-74.0071925,0
40.744225,-73.999825,15
40.77961,-73.98509,28
40.779236,-73.985382,4
40.778862,-73.985674,4
40.778488,-73.985966,19
40.77774,-73.98655,17
40.777514,-73.98677,4
40.777288,-73.98699,16
40.777062,-73.98721,19
40.77661,-73.98765,12
40.77620833,-73.987765,29.25
40.77580667,-73.98788,15
40.775405,-73.987995,19
40.77500333,-73.98811,22
40.7742,-73.98834,21
40.77398,-73.9887375,16
40.77376,-73.989135,3
40.77332,-73.98993,16
40.77297333,-73.99010167,23
40.77262667,-73.99027333,28
40.77228,-73.990445,5
40.77193333,-73.99061667,9
40.77124,-73.99096,20
40.7707325,-73.99063,7
40.770225,-73.9903,18
40.76921,-73.98964,21
40.77187167,-73.98681833,10
40.77453333,-73.98399667,13
40.777195,-73.981175,2
40.77985667,-73.97835333,14
40.78518,-73.97271,17
40.7714025,-73.9821025,1
40.757625,-73.991495,6
40.73007,-74.01028,36
40.74222,-74.00111,30
40.76652,-73.98277,0
40.766326,-73.982308,20
40.766132,-73.981846,3
40.765938,-73.981384,11
40.76555,-73.98046,18
40.76517625,-73.97965275,0
40.7648025,-73.9788455,11
40.764055,-73.977231,0
40.76379375,-73.97654325,20
40.7635325,-73.9758555,2
40.76301,-73.97448,23
40.75238667,-73.98080333,6
40.73114,-73.99345,4
40.74095667,-73.98521333,20
40.76059,-73.96874,16
40.760435,-73.9683725,5
40.76028,-73.968005,24
40.75997,-73.96727,6
40.754204,-73.972506,8
40.748438,-73.977742,22
40.742672,-73.982978,12
40.73114,-73.99345,8
40.73804,-73.985685,12
40.74494,-73.97792,0
40.75874,-73.96239,12
40.764745,-73.96098,15
40.77075,-73.95957,1
40.78276,-73.95675,14
40.77314167,-73.96215833,5
40.76352333,-73.96756667,1
40.753905,-73.972975,31.25
40.74428667,-73.97838333,24
40.70884,-74.01456,25
40.73243,-74.00473667,18
40.77961,-73.98509,10
40.77898667,-73.98557667,14
40.77774,-73.98655,30
40.77736333,-73.98691667,15
40.77661,-73.98765,22
40.7760075,-73.9878225,9
40.775405,-73.987995,8
40.7742,-73.98834,8
40.77390667,-73.98887,6
40.77332,-73.98993,3
40.77262667,-73.99027333,16
40.77124,-73.99096,16
40.770834,-73.990696,9
40.770428,-73.990432,6
40.770022,-73.990168,24
40.76921,-73.98964,23
40.77187167,-73.98681833,2
40.77453333,-73.98399667,6
40.777195,-73.981175,15
40.77985667,-73.97835333,12
40.78518,-73.97271,4
40.775995,-73.97897167,3
40.76681,-73.98523333,16
40.757625,-73.991495,20
40.74844,-73.99775667,22
40.73007,-74.01028,21
40.74222,-74.00111,6
40.76652,-73.98277,15
40.766326,-73.982308,5
40.766132,-73.981846,1
40.765938,-73.981384,22
40.76555,-73.98046,28.75
40.76517625,-73.97965275,16
40.7648025,-73.9788455,25
40.764055,-73.977231,5
40.763846,-73.9766808,2
40.763637,-73.9761306,28.5
40.763428,-73.9755804,26
40.76301,-73.97448,22
40.75769833,-73.97764167,5
40.75238667,-73.98080333,10
40.747075,-73.983965,28.25
40.74176333,-73.98712667,16
40.73114,-73.99345,18
40.73703,-73.988508,16
40.74292,-73.983566,7
40.74881,-73.978624,22
40.76059,-73.96874,11
40.760466,-73.968446,19
40.760342,-73.968152,1
40.760218,-73.967858,21
40.75997,-73.96727,5
40.755165,-73.97163333,1
40.75036,-73.97599667,17
40.745555,-73.98036,22
40.74075,-73.98472333,5
40.73114,-73.99345,13
40.74034,-73.98309667,8
40.75874,-73.96239,20
40.763544,-73.961262,6
40.768348,-73.960134,8
40.773152,-73.959006,2
40.78276,-73.95675,19
40.7683325,-73.9648625,21
40.753905,-73.972975,0
40.70884,-74.01456,21
40.720635,-74.00964833,13
40.73243,-74.00473667,11
40.744225,-73.999825,30
40.75602,-73.99491333,23
40.77961,-73.98509,6
40.779236,-73.985382,9
40.778862,-73.985674,20
40.778488,-73.985966,7
40.77774,-73.98655,17
40.77755167,-73.98673333,8
40.77736333,-73.98691667,4
40.777175,-73.9871,13
40.77698667,-73.98728333,23
40.77661,-73.98765,5
40.7760075,-73.9878225,0
40.775405,-73.987995,24
40.7742,-73.98834,17
40.77390667,-73.98887,5
40.77332,-73.98993,1
40.77297333,-73.99010167,2
40.77262667,-73.99027333,13
40.77228,-73.990445,17
40.77193333,-73.99061667,17
40.77124,-73.99096,5
40.7707325,-73.99063,14
40.770225,-73.9903,12
40.76921,-73.98964,2
40.772404,-73.986254,26
40.775598,-73.982868,14
40.778792,-73.979482,24
40.78518,-73.97271,3
40.774158,-73.980224,10
40.763136,-73.987738,10
40.752114,-73.995252,7
40.73007,-74.01028,2
40.73736,-74.004778,12
40.74465,-73.999276,23
40.75194,-73.993774,24
40.76652,-73.98277,25
40.76635833,-73.982385,1
40.76619667,-73.982,19
40.766035,-73.981615,3
40.76587333,-73.98123,15
40.76555,-73.98046,6
40.765251,-73.9798142,3
40.764952,-73.9791684,4
40.764653,-73.9785226,20
40.764055,-73.977231,24
40.763846,-73.9766808,17
40.763637,-73.9761306,9
40.763428,-73.9755804,19
40.76301,-73.97448,21
40.75238667,-73.98080333,24
40.73114,-73.99345,5
40.73604833,-73.98933167,6
40.74095667,-73.98521333,9
40.745865,-73.981095,2
40.75077333,-73.97697667,20
40.76059,-73.96874,1
40.760435,-73.9683725,5
40.76028,-73.968005,23
40.75997,-73.96727,5
40.7527625,-73.973815,6
40.745555,-73.98036,3
40.73114,-73.99345,18
40.73804,-73.985685,4
40.74494,-73.97792,3
40.75874,-73.96239,16
40.763544,-73.961262,11
40.768348,-73.960134,3
40.773152,-73.959006,1
40.78276,-73.95675,11
40.7683325,-73.9648625,20
40.753905,-73.972975,12
40.70884,-74.01456,8
40.7265325,-74.0071925,4
40.744225,-73.999825,5
40.77961,-73.98509,12
40.7791425,-73.985455,12
40.778675,-73.98582,16
40.77774,-73.98655,7
40.77755167,-73.98673333,8
40.77736333,-73.98691667,13
40.777175,-73.9871,20
40.77698667,-73.98728333,13
40.77661,-73.98765,29.5
40.77580667,-73.98788,6
40.7742,-73.98834,20
40.774024,-73.988658,0
40.773848,-73.988976,7
40.773672,-73.989294,23
40.77332,-73.98993,3
40.7728,-73.9901875,12
40.77228,-73.990445,1
40.77124,-73.99096,12
40.770834,-73.990696,0
40.770428,-73.990432,20
40.770022,-73.990168,6
40.76921,-73.98964,17
40.7732025,-73.9854075,2
40.777195,-73.981175,12
40.78518,-73.97271,2
40.774158,-73.980224,14
40.763136,-73.987738,29.75
40.752114,-73.995252,15
40.73007,-74.01028,34
40.73736,-74.004778,1
40.74465,-73.999276,9
40.75194,-73.993774,21
40.76652,-73.98277,30.5
40.7662775,-73.9821925,14
40.766035,-73.981615,14
40.76555,-73.98046,15
40.765251,-73.9798142,23
40.764952,-73.9791684,27
40.764653,-73.9785226,16
40.764055,-73.977231,25
40.76388083,-73.9767725,8
40.76370667,-73.976314,21
40.7635325,-73.9758555,11
40.76335833,-73.975397,16
40.76301,-73.97448,5
40.75769833,-73.97764167,15
40.75238667,-73.98080333,21
40.747075,-73.983965,17
40.74176333,-73.98712667,15
40.73114,-73.99345,2
40.74095667,-73.98521333,0
40.76059,-73.96874,16
40.760435,-73.9683725,12
40.76028,-73.968005,1
